experiment_id,workload_id,metric,unit,n,mean,median,cv_pct,mad,max,min,sample_sd
workload_transfer_v1,val-c256-o128-k1,trial_elapsed_ms,ms,3,19547.217930007417,19468.985720013734,1.7227441892676096,212.51436001330148,19916.19671000808,19256.471360000432,336.74856105267907
workload_transfer_v1,val-c256-o128-k1,ttft_ms,ms,3,18.94,18.98,1.7519176370683276,0.2699999999999996,19.25,18.59,0.33181320046074125
workload_transfer_v1,val-c256-o128-k16,avg_power_w,W,3,483.7071850387154,483.66117893841687,0.1214100632551006,0.516906962598398,484.31610420191106,483.14427197581847,0.5872691993249709
workload_transfer_v1,val-c256-o128-k16,benchmark_duration_s,s,3,7.333333333333333,7.35,0.5162643950727525,0.010000000000000675,7.36,7.29,0.03785938897200184
workload_transfer_v1,val-c256-o128-k16,energy_j,J,3,3587.488,3582.369,0.6846541641992174,16.480000000000018,3614.206,3565.889,24.56188598214722
workload_transfer_v1,val-c256-o128-k16,failed_requests,,3,0.0,0.0,,0.0,0.0,0.0,0.0
workload_transfer_v1,val-c256-o128-k16,input_tokens,,3,32768.0,32768.0,0.0,0.0,32768.0,32768.0,0.0
workload_transfer_v1,val-c256-o128-k16,j_per_output_token,J/token,3,0.218962890625,0.21865045166015626,0.6846541641992174,0.0010058593750000011,0.2205936279296875,0.21764459228515626,0.0014991385487150403
workload_transfer_v1,val-c256-o128-k16,j_per_total_token,J/token,3,0.07298763020833333,0.07288348388671875,0.684654164199214,0.0003352864583333337,0.07353120930989583,0.07254819742838542,0.0004997128495716776
workload_transfer_v1,val-c256-o128-k16,mean_e2el_ms,ms,3,911.98,912.97,0.38289113855440104,1.8999999999999773,914.87,908.1,3.4918906053884267
workload_transfer_v1,val-c256-o128-k16,mean_itl_ms,ms,3,6.546666666666667,6.54,0.17637991930436256,0.0,6.56,6.54,0.01154700538379227
workload_transfer_v1,val-c256-o128-k16,mean_tpot_ms,ms,3,6.546666666666667,6.54,0.17637991930436256,0.0,6.56,6.54,0.01154700538379227
workload_transfer_v1,val-c256-o128-k16,mean_ttft_ms,ms,3,80.63666666666667,82.96,6.586206772940127,1.4300000000000068,84.39,74.56,5.310897601473155
workload_transfer_v1,val-c256-o128-k16,measurement_window_ms,ms,3,7416.675929009216,7414.698275009869,0.7410442319357624,51.96767600136809,7472.5989130092785,7362.730599008501,54.96084917329092
workload_transfer_v1,val-c256-o128-k16,output_throughput_tok_s,tokens/s,3,2233.806666666667,2230.27,0.49931680854822713,5.420000000000073,2246.3,2224.85,11.153772157137535
workload_transfer_v1,val-c256-o128-k16,output_tokens,,3,16384.0,16384.0,0.0,0.0,16384.0,16384.0,0.0
workload_transfer_v1,val-c256-o128-k16,p50_e2el_ms,ms,3,911.0033333333334,911.19,0.5041524787050431,4.309999999999945,915.5,906.32,4.592845886085566
workload_transfer_v1,val-c256-o128-k16,p50_itl_ms,ms,3,6.37,6.37,0.0,0.0,6.37,6.37,0.0
workload_transfer_v1,val-c256-o128-k16,p50_tpot_ms,ms,3,6.4366666666666665,6.43,0.17939417996570867,0.0,6.45,6.43,0.011547005383792781
workload_transfer_v1,val-c256-o128-k16,p50_ttft_ms,ms,3,87.2,87.81,6.981609558157559,5.1499999999999915,92.96,80.83,6.087963534713392
workload_transfer_v1,val-c256-o128-k16,p95_e2el_ms,ms,3,940.09,939.51,0.7242448535793742,5.919999999999959,947.17,933.59,6.808553444014339
workload_transfer_v1,val-c256-o128-k16,p95_itl_ms,ms,3,6.8066666666666675,6.82,0.6116550439175724,0.019999999999999574,6.84,6.76,0.041633319989322765
workload_transfer_v1,val-c256-o128-k16,p95_tpot_ms,ms,3,6.826666666666667,6.83,0.22375857885526795,0.009999999999999787,6.84,6.81,0.015275252316519626
workload_transfer_v1,val-c256-o128-k16,p95_ttft_ms,ms,3,130.61333333333334,129.84,4.302812971660256,4.420000000000002,136.58,125.42,5.620047449384515
workload_transfer_v1,val-c256-o128-k16,p99_e2el_ms,ms,3,943.3433333333332,942.89,0.8850685852033989,7.659999999999968,951.91,935.23,8.349235493943915
workload_transfer_v1,val-c256-o128-k16,p99_itl_ms,ms,3,10.206666666666667,9.82,9.408338382772484,0.3200000000000003,11.3,9.5,0.960277737601645
workload_transfer_v1,val-c256-o128-k16,p99_tpot_ms,ms,3,6.863333333333333,6.85,0.33648388685165204,0.0,6.89,6.85,0.023094010767585053
workload_transfer_v1,val-c256-o128-k16,p99_ttft_ms,ms,3,132.20333333333335,131.72,4.153433434279623,4.75,137.92,126.97,5.490977447898804
workload_transfer_v1,val-c256-o128-k16,request_throughput_req_s,requests/s,3,17.45,17.42,0.5093521156054808,0.0400000000000027,17.55,17.38,0.0888819441731564
workload_transfer_v1,val-c256-o128-k16,successful_requests,,3,128.0,128.0,0.0,0.0,128.0,128.0,0.0
workload_transfer_v1,val-c256-o128-k16,throughput_tok_s,tokens/s,3,2233.806666666667,2230.27,0.49931680854822713,5.420000000000073,2246.3,2224.85,11.153772157137535
workload_transfer_v1,val-c256-o128-k16,total_throughput_tok_s,tokens/s,3,6701.423333333333,6690.81,0.4992566501225885,16.25,6738.9,6674.56,33.45730164453351
workload_transfer_v1,val-c256-o128-k16,tpot_ms,ms,3,6.826666666666667,6.83,0.22375857885526795,0.009999999999999787,6.84,6.81,0.015275252316519626
workload_transfer_v1,val-c256-o128-k16,trial_elapsed_ms,ms,3,19788.439165669843,19840.557180010364,0.47581079383699953,4.454982990864664,19845.01216300123,19679.748153997934,94.15552948212542
workload_transfer_v1,val-c256-o128-k16,ttft_ms,ms,3,130.61333333333334,129.84,4.302812971660256,4.420000000000002,136.58,125.42,5.620047449384515
workload_transfer_v1,val-c512-o128-k32,avg_power_w,W,3,580.0089216546835,581.6104377046355,0.6999100939385341,1.4129890605386208,583.0234267651741,575.3929004942407,4.059540988405174
workload_transfer_v1,val-c512-o128-k32,benchmark_duration_s,s,3,9.606666666666667,9.61,0.4693875523410358,0.040000000000000924,9.65,9.56,0.04509249752822884
workload_transfer_v1,val-c512-o128-k32,energy_j,J,3,5618.654666666666,5612.914,0.9998907127923409,47.34900000000016,5677.485,5565.565,56.18040619587346
workload_transfer_v1,val-c512-o128-k32,failed_requests,,3,0.0,0.0,,0.0,0.0,0.0,0.0
workload_transfer_v1,val-c512-o128-k32,input_tokens,,3,131072.0,131072.0,0.0,0.0,131072.0,131072.0,0.0
workload_transfer_v1,val-c512-o128-k32,j_per_output_token,J/token,3,0.17146773274739582,0.17129254150390624,0.9998907127923409,0.0014449768066406299,0.17326309204101562,0.1698475646972656,0.0017144899351768023
workload_transfer_v1,val-c512-o128-k32,j_per_total_token,J/token,3,0.034293546549479165,0.03425850830078125,0.9998907127923408,0.00028899536132812736,0.03465261840820312,0.03396951293945312,0.0003428979870353604
workload_transfer_v1,val-c512-o128-k32,mean_e2el_ms,ms,3,1191.7166666666665,1188.84,0.4578999723690424,0.5399999999999636,1198.01,1188.3,5.456870287383938
